scenario,pi1,rep,scheme,d1,r1,ok,n_with_fail_b,n_cross_c,a0,a1,lam,q,log_xi,se,lo,hi,log_xi_true
S1-connector,0.5,178,c,0,10,1,9,10,-1.718323049767268,1.90727128249774,1.4757589232473114,0.40696939019174494,12.494736302325808,2.6402621911417197,7.31991749794523,17.669555106706387,11.692740998710773
S1-connector,0.5,179,a,0,10,1,8,10,-0.12498171249099313,2.2985382090831203,617.8524368513057,0.19968737029152378,17.616897461620827,77.14443603901626,-133.58341878250482,168.81721370574647,11.692740998710773
S1-connector,0.5,179,b,0,10,1,8,10,-2.5271225810999582,1.6275502368840309,0.19717718072447626,0.5349870860099238,11.002560819261944,6.37594809908883,-1.4940678222487822,23.49918946077267,11.692740998710773
S1-connector,0.5,179,c,0,10,1,8,10,-2.018924546657516,1.8253974688735297,0.6802519684153085,0.4584241699782083,11.741202332538032,2.302430784040675,7.228520918921991,16.253883746154074,11.692740998710773
S3-severe,0.5,24,a,0,15,1,0,0,-1.9028346184434906,1.5787478972706572,0.6055310323670099,0.4125182074428041,12.74898995560875,,,,11.692740998710773
S3-severe,0.5,24,b,0,15,1,0,0,-2.0788326115766966,1.155403408949167,0.5677183564242524,0.4605340906863516,11.814960423960393,53014.96041469602,-103895.59809419689,103919.2280150448,11.692740998710773
S3-severe,0.5,24,c,0,15,1,0,0,-1.6675736293878065,1.66960085220668,0.9481487246496045,0.42488725670507177,11.822973932716812,1.481858231440832,8.918585168898561,14.727362696535062,11.692740998710773
S3-severe,0.5,25,a,0,15,1,0,0,-1.9445109997970207,1.737104155808098,0.6185562214737328,0.41945178551010687,12.643055479779079,,,,11.692740998710773
S3-severe,0.5,25,b,0,15,1,0,0,-6.610078562457544,-0.9429105503444308,8103.083927511,0.8811380977135174,11.361751886113732,1.1408573356275316e-05,11.361729525720838,11.361774246506625,11.692740998710773
S3-severe,0.5,25,c,0,15,1,0,0,-1.9166379588993627,1.7171756591588152,0.6062102356002437,0.45617096653052586,11.56065071903731,1.358299935491406,8.898431765271075,14.222869672803546,11.692740998710773
S3-severe,0.5,26,a,0,15,1,1,1,-2.125407739772457,1.3754445723265596,0.6506487372229126,0.4706567394225916,11.66875271358875,,,,11.692740998710773
S3-severe,0.5,26,b,0,15,1,1,1,-4.9424644311129295,8.904389162397685,8072.683243279375,0.17254322747757353,48.35682830872298,37.42290539914132,-24.99071847044354,121.7043750878895,11.692740998710773
S3-severe,0.5,26,c,0,15,1,1,1,-1.6494169747638172,1.6845216466980522,0.9446094020019884,0.422330695322674,11.849380979211782,1.4646238008081804,8.978771078727583,14.719990879695981,11.692740998710773
S3-severe,0.5,27,a,0,15,1,0,0,-1.9155280396450416,1.6249488149048679,0.6456394255094865,0.4005282283855831,13.167227976772766,,,,11.692740998710773
S3-severe,0.5,27,b,0,15,1,0,0,-1.596696588242176,0.6049073114464697,0.5419655629787562,0.43275785989110566,11.400196798050672,41569.904526410246,-81464.11551573461,81486.9159093307,11.692740998710773
S3-severe,0.5,27,c,0,15,1,0,0,-1.682925641288421,1.9338986341069238,1.3873076035015235,0.4048831698111484,12.465843038132206,1.5414154241131783,9.444724321655844,15.486961754608568,11.692740998710773
S3-severe,0.5,40,a,0,15,1,0,0,-2.0314510766870697,1.609379610374976,0.6143828713766609,0.45957645899840327,11.735812403257189,,,,11.692740998710773
S3-severe,0.5,40,b,0,15,1,0,0,-2.403847861712014,1.4515431560621994,0.6054773647939466,0.488807657829845,11.82033934067788,,,,11.692740998710773
S3-severe,0.5,40,c,0,15,1,0,0,-1.6515998832253043,1.8591431698475671,1.4168702610090866,0.40846298412113374,12.278001633433163,1.4294104946150177,9.476408544864144,15.079594722002183,11.692740998710773
S3-severe,0.5,41,a,0,15,1,0,1,-2.1443097860832623,1.7697542737265042,0.6283694215067189,0.45590827544833046,12.087805149817154,,,,11.692740998710773
S3-severe,0.5,41,b,0,15,1,0,1,-2.44098594701767,1.5248861460372711,0.6399993971214469,0.4896717078821677,11.878809527244375,33300.82405299181,-65256.53698984186,65280.29460889635,11.692740998710773
S3-severe,0.5,41,c,0,15,1,0,1,-1.8312952464160028,1.8845418798389857,0.8012658775226907,0.4292494854306781,12.092314173959815,1.3971398510051576,9.353970384624049,14.830657963295582,11.692740998710773
S3-severe,0.5,42,a,0,15,1,0,1,-1.9275027235705737,1.4516117165260263,0.6322457095907211,0.44876597730144935,11.778711872895098,,,,11.692740998710773
S3-severe,0.5,42,b,0,15,1,0,1,-9.42004547977752,4.568964263657723,8103.083927361648,1.0012294169901093,12.805499352214895,,,,11.692740998710773
S3-severe,0.5,42,c,0,15,1,0,1,-2.244268378897763,1.4559995911640604,0.1755016091064968,0.516743377724014,10.810528428440325,1.2961545158078556,8.270112259057976,13.350944597822673,11.692740998710773
S3-severe,0.5,43,a,0,15,1,0,0,-1.9350334264193663,1.6371732585685166,0.6064945268115639,0.42366540961002674,12.492982170048677,,,,11.692740998710773
S3-severe,0.5,43,b,0,15,1,0,0,-2.431176550814895,1.4974799098220049,0.6153901897911415,0.48876562233840465,11.879205731736285,44392.89477653057,-86996.59572574448,87020.35413720795,11.692740998710773
S3-severe,0.5,43,c,0,15,1,0,0,-1.8257534174762529,1.566146489595774,0.5815486978070195,0.4525071105456997,11.441871977200071,1.3492563886684923,8.79737804949925,14.086365904900893,11.692740998710773
S3-severe,0.5,52,a,0,15,1,0,0,-2.0931897284695267,1.7668006841343527,0.6272972401579312,0.447830435648709,12.187572561453125,,,,11.692740998710773
S3-severe,0.5,52,b,0,15,1,0,0,-2.2387827046270368,1.1924255590952675,0.6675596539260812,0.4849782902845498,11.5664093098874,48289.92654957049,-94634.95044393283,94658.08326255261,11.692740998710773
S3-severe,0.5,52,c,0,15,1,0,0,-2.193294825662309,1.562813460027559,0.3199755916752128,0.49633098847800833,11.178741697200625,1.1733589928163664,8.879000330344354,13.478483064056896,11.692740998710773
S3-severe,0.5,53,a,0,15,1,0,1,-1.9759301105713276,1.6409145623934005,0.6455451941026855,0.43676227646393284,12.218909147488064,,,,11.692740998710773
S3-severe,0.5,53,b,0,15,1,0,1,-2.19751476606381,1.2135797174798824,0.5820949565225891,0.4782985991698374,11.634256671443223,29782.097657317856,-58360.20453572627,58383.47304906916,11.692740998710773
S3-severe,0.5,53,c,0,15,1,0,1,-2.036167174601555,1.4439894583925188,0.27829822266624243,0.4953096992271071,10.860841026144216,1.2418743415288895,8.426812043423197,13.294870008865235,11.692740998710773
S3-severe,0.5,54,a,0,15,1,0,0,-2.1114951471003387,1.7140240292576563,0.6524184515312509,0.47329092062960626,11.57348861211939,,,,11.692740998710773
S3-severe,0.5,54,b,0,15,1,0,0,-2.3516041775344654,1.3285231125534278,0.6053372994328634,0.4922240989564076,11.629191162649006,32205.24269521559,-63109.486604831574,63132.74498715687,11.692740998710773
S3-severe,0.5,54,c,0,15,1,0,0,-1.7209709446155848,1.7477551611401032,0.9370472106106388,0.43245915685720443,11.74430354589654,1.3478438728241764,9.10257809837817,14.38602899341491,11.692740998710773
S3-severe,0.5,55,a,0,15,1,0,0,-1.8605784661467064,1.2425099934769435,0.6118128516788068,0.4559368111942796,11.438514792012226,,,,11.692740998710773
S3-severe,0.5,55,b,0,15,1,0,0,-2.4749537976102625,1.5163631368078254,0.6417904442166431,0.49355484329174226,11.855966397183593,38300.55402452605,-75055.8505096045,75079.56244239886,11.692740998710773
S3-severe,0.5,55,c,0,15,1,0,0,-1.8018881191656164,1.9315424891941704,0.9308021179467553,0.4211292338053278,12.260074012630483,1.4758072706245138,9.367544914084078,15.152603111176887,11.692740998710773
S3-severe,0.5,36,a,0,15,1,0,0,-2.0275767034976715,1.7031476784557074,0.6235581468437992,0.44592066513377154,12.086829272318475,,,,11.692740998710773
S3-severe,0.5,36,b,0,15,1,0,0,-2.511553972673772,1.4393560149508566,0.6309143269983558,0.5012356269254021,11.74866569218828,42741.03021404738,-83759.13121597895,83782.62854736332,11.692740998710773
S3-severe,0.5,36,c,0,15,1,0,0,-2.203431852457272,1.7112877968747384,0.27491981653277936,0.4873003089402388,11.400276717056673,1.3069824068028022,8.838638271295704,13.961915162817643,11.692740998710773
S3-severe,0.5,37,a,0,15,1,0,1,-1.962261522614595,1.4933917825289615,0.6027796510800033,0.42417731071811743,12.544536689113428,,,,11.692740998710773
S3-severe,0.5,37,b,0,15,1,0,1,-7.3802553057137015,-1.008464680272438,8072.666227008424,1.0453788274191458,10.313439282536496,9.483171023305173e-06,10.313420695862831,10.313457869210161,11.692740998710773
S3-severe,0.5,37,c,0,15,1,0,1,-1.9959895936292598,1.6925565825227067,0.4598009440791088,0.4672768522108874,11.449968546332197,1.3360926657573895,8.831275041439602,14.068662051224793,11.692740998710773
S3-severe,0.5,38,a,0,15,1,1,1,-1.8903127596998264,1.5568843202094884,0.6322435632058171,0.42718361950277317,12.282945464963852,,,,11.692740998710773
S3-severe,0.5,38,b,0,15,1,1,1,-5.436748107116953,2.3906075193049054,3.2751637867051175,0.8454930398333136,10.452342244057782,0.02356015559206049,10.406165187627183,10.49851930048838,11.692740998710773
S3-severe,0.5,38,c,0,15,1,1,1,-1.7494940806768136,1.8615180030435456,0.9166508788079145,0.42505666629843586,12.017704770669813,1.4444979574313934,9.186540798362609,14.848868742977016,11.692740998710773
S3-severe,0.5,39,a,0,15,1,0,0,-1.938623308754078,1.684408363577268,0.6247505516901508,0.4285850467204224,12.359801160071058,,,,11.692740998710773
S3-severe,0.5,39,b,0,15,1,0,0,-2.169049403299472,1.234568443906927,0.5986865169915315,0.47016263329000624,11.773987226918267,,,,11.692740998710773
S3-severe,0.5,39,c,0,15,1,0,0,-1.6073843674827768,1.887615092844454,1.3926438188695385,0.40387935503865724,12.30280510769872,1.5261459897375393,9.311613932662908,15.293996282734533,11.692740998710773
S3-severe,0.5,28,a,0,15,1,1,0,-2.039221938364013,1.7534629501504302,0.6241596063539477,0.4420924979506516,12.21889614405079,,,,11.692740998710773
S3-severe,0.5,28,b,0,15,1,1,0,-3.1594516006557356,2.4041885047518363,3.3619626854805453,0.5696054526827515,11.50837322651904,,,,11.692740998710773
S3-severe,0.5,28,c,0,15,1,1,0,-1.8842803184866606,1.6461412488449907,0.619774650669877,0.4522996816573772,11.585956506680025,1.4345488863878435,8.77429235529781,14.397620658062241,11.692740998710773
S3-severe,0.5,29,a,0,15,1,0,0,-2.0384956000828294,1.7436904481828015,0.625393044362413,0.4468426406921323,12.087400652836873,,,,11.692740998710773
S3-severe,0.5,29,b,0,15,1,0,0,-2.2647523509965035,1.3258938175029824,0.6125632598229369,0.47730771874972966,11.80559831601453,35773.193335782955,-70102.36495180686,70125.97614843889,11.692740998710773
S3-severe,0.5,29,c,0,15,1,0,0,-1.9306689036856102,1.7861213788467531,0.6345018389551017,0.4445469232798574,11.898097384461199,1.375410826494149,9.202341700586198,14.5938530683362,11.692740998710773
S3-severe,0.5,30,a,0,15,1,0,0,-1.8733226143161512,1.6213684306838503,0.6090656171581115,0.412179608571633,12.684930800406985,,,,11.692740998710773
S3-severe,0.5,30,b,0,15,1,0,0,-2.218687601426177,1.2616158473170918,0.6182317188350953,0.4775940625415054,11.699317019707417,39160.88336987889,-76742.22169071645,76765.62032475587,11.692740998710773
S3-severe,0.5,30,c,0,15,1,0,0,-1.9747691858317686,1.8618285574657838,0.5975812116434527,0.4462058618092871,11.954034660965457,1.4317418722441417,9.147872156208992,14.760197165721921,11.692740998710773
S3-severe,0.5,31,a,0,15,1,1,0,-2.038927962361908,1.7693697862018876,0.6400522899698984,0.43619124657207314,12.384610165043847,,,,11.692740998710773
S3-severe,0.5,31,b,0,15,1,1,0,-7.605170447622833,10.887166957463538,542.7501458840258,0.31217696119345134,35.25680686670578,6.1785182979490605,23.147133524903907,47.36648020850765,11.692740998710773
S3-severe,0.5,31,c,0,15,1,1,0,-1.828702709483216,1.6131997208625017,0.7453844966008891,0.4492001214662481,11.54579700092575,1.3242849522054922,8.950246189334639,14.141347812516862,11.692740998710773
S3-severe,0.5,60,a,0,15,1,0,1,-2.020546922422866,1.6942615086956119,0.6439910352708558,0.4325546408640932,12.444878970671496,,,,11.692740998710773
S3-severe,0.5,60,b,0,15,1,0,1,-2.1618894655998897,1.24922556341663,0.6423991683085765,0.46743398099268135,11.829447125822627,39252.601137716905,-76921.85508231526,76945.51397656692,11.692740998710773
S3-severe,0.5,60,c,0,15,1,0,1,-1.93066987966256,1.7003855126108545,0.5154163491319992,0.4592513064821601,11.506985740521195,1.4467951991457544,8.671319257190062,14.342652223852328,11.692740998710773
S3-severe,0.5,61,a,0,15,1,0,0,-1.9624116523355353,1.6109110982361126,0.648847963039871,0.43413911106983333,12.260574746705288,,,,11.692740998710773
S3-severe,0.5,61,b,0,15,1,0,0,-7.121839092135856,-1.9947325096881854,7.691664580589559,1.0121253056499944,10.396902743514461,,,,11.692740998710773
S3-severe,0.5,61,c,0,15,1,0,0,-2.050089558318092,1.8914774228697036,0.5341854882844133,0.4578011896289235,11.817534500200619,1.3163477656872953,9.23754028832375,14.397528712077488,11.692740998710773
S3-severe,0.5,62,a,0,15,1,0,0,-2.017070857434537,1.5607221425815998,0.6197125659744952,0.4433925617872433,12.130846466221398,,,,11.692740998710773
S3-severe,0.5,62,b,0,15,1,0,0,-2.061634078992574,1.1070637225440292,0.5988417582117325,0.4641740142816725,11.686048853568225,40342.36486923182,-79057.89614601471,79081.26824372186,11.692740998710773
S3-severe,0.5,62,c,0,15,1,0,0,-1.7763032502833132,1.693956693537043,0.8480435436894067,0.43769484107763096,11.73077130234746,1.4285130921561728,8.930937090277414,14.530605514417505,11.692740998710773
S3-severe,0.5,63,a,0,15,1,0,0,-1.9870282098923289,1.7895874109768073,0.596531703909873,0.41387691567872975,12.918562058113713,,,,11.692740998710773
S3-severe,0.5,63,b,0,15,1,0,0,-2.3512041556889534,1.3217625445370291,0.5675796269482712,0.4907903215576042,11.660415933129064,34403.64862867048,-67418.25183303183,67441.57266489809,11.692740998710773
S3-severe,0.5,63,c,0,15,1,0,0,-1.6848673920085826,1.36755515660509,0.7637830207048099,0.44466414811152993,11.326334774437477,1.3717715072616605,8.637712025186397,14.014957523688556,11.692740998710773
S3-severe,0.5,44,a,0,15,1,0,0,-1.8902840372703729,1.5531042473716896,0.6333401222263669,0.43090833770955567,12.176792891894891,,,,11.692740998710773
S3-severe,0.5,44,b,0,15,1,0,0,-2.372892953728896,1.4421509100600922,0.615300655103402,0.4847689419286956,11.853663390794262,35778.51840299819,-70112.7538266892,70136.46115347078,11.692740998710773
S3-severe,0.5,44,c,0,15,1,0,0,-2.498608204692249,1.8061529301026533,0.2309739716525863,0.5162323649757571,11.351069842013114,1.228608042408462,8.943042327776269,13.75909735624996,11.692740998710773
S3-severe,0.5,45,a,0,15,1,0,0,-2.0468110159977773,1.6629569581417498,0.6310560771155719,0.460615048287931,11.74510530202302,,,,11.692740998710773
S3-severe,0.5,45,b,0,15,1,0,0,-2.465332566561662,1.4340376127427312,0.5774925342419461,0.4982981992312265,11.720623576629952,78346.09543993068,-153543.80476802526,153567.24601517853,11.692740998710773
S3-severe,0.5,45,c,0,15,1,0,0,-1.9495916396322635,2.0575741953720637,0.9894777206638209,0.4298795975967397,12.369303816639592,1.352571514376669,9.71831236194652,15.020295271332664,11.692740998710773
S3-severe,0.5,46,a,0,15,1,1,0,-2.028053029542033,1.695462167205477,0.6124588243316373,0.4458370035563162,12.089418666390678,,,,11.692740998710773
S3-severe,0.5,46,b,0,15,1,1,0,-6.387945487443336,9.609386511500869,1667.480230524515,0.28510638164876917,34.33501970920685,3.546858401801198,27.383304983413204,41.28673443500049,11.692740998710773
S3-severe,0.5,46,c,0,15,1,1,0,-1.8871181785217086,1.8061314790323246,0.7794256825045287,0.44016499431520584,11.92317620481252,1.4039419263982025,9.171500592686261,14.67485181693878,11.692740998710773
S3-severe,0.5,47,a,0,15,1,0,0,-1.9743724328133294,1.7493941158919675,0.5936836627228883,0.42370755450998304,12.587477297866352,,,,11.692740998710773
S3-severe,0.5,47,b,0,15,1,0,0,-1.596696588242176,0.6049073114464697,0.5419655629787562,0.43275785989110566,11.400196798050672,41569.904526410246,-81464.11551573461,81486.9159093307,11.692740998710773
S3-severe,0.5,47,c,0,15,1,0,0,-1.7433798636257474,1.7438047458091324,0.9377626527827785,0.4247609555100217,12.012202532105933,1.4975940872258002,9.076972057683228,14.947433006528637,11.692740998710773
S3-severe,0.5,32,a,0,15,1,0,0,-1.961043296648315,1.6222324922087732,0.6266507200001867,0.42409076752444974,12.546024929309233,,,,11.692740998710773
S3-severe,0.5,32,b,0,15,1,0,0,-2.2255598472208202,1.3706279581398293,0.6443965557571245,0.465630797424541,12.016553494049003,38377.11059993714,-75205.7380530931,75229.77116008119,11.692740998710773
S3-severe,0.5,32,c,0,15,1,0,0,-1.7060242818170122,1.6036278755375633,0.7695031656780974,0.4354160798714199,11.618294081361855,1.3662854333080634,8.940423839476349,14.29616432324736,11.692740998710773
S3-severe,0.5,33,a,0,15,1,1,0,-1.915842939075636,1.5031450795589074,0.629073306071613,0.436390459693553,12.084623111153462,,,,11.692740998710773
S3-severe,0.5,33,b,0,15,1,1,0,-4.407740740178967,2.587137651267005,42.55900140372784,0.7064990114400073,11.05238797923895,0.033428710360797545,10.986868910882167,11.117907047595734,11.692740998710773
S3-severe,0.5,33,c,0,15,1,1,0,-2.134312393282296,1.4000570241081451,0.2769669339921979,0.5050383338704422,10.856421641849932,1.2339083448840173,8.43800572565383,13.274837558046034,11.692740998710773
S3-severe,0.5,34,a,0,15,1,2,1,-1.994150507027339,1.5867715934893702,0.6789562712079479,0.455638403143042,11.756461329236888,,,,11.692740998710773
S3-severe,0.5,34,b,0,15,1,2,1,-6.6398699074022325,11.058541023895813,2022.6362638139708,0.174803066505213,57.44213010131019,46.28715499945075,-33.27902664443638,148.16328684705675,11.692740998710773
S3-severe,0.5,34,c,0,15,1,2,1,-1.72456287014109,1.5752949528061357,0.6467643787421563,0.4493075647353059,11.292722957541693,1.3595185119983484,8.628115637709445,13.957330277373941,11.692740998710773
S3-severe,0.5,35,a,0,15,1,0,0,-2.132530385769007,1.8302463234538413,0.6505633423292152,0.45911944571249047,11.978022906471814,,,,11.692740998710773
S3-severe,0.5,35,b,0,15,1,0,0,-1.9840550857567196,1.0346181668413141,0.5692925722895155,0.45992718083327216,11.616215208119955,46618.45257832564,-91358.87185329855,91382.1042837148,11.692740998710773
S3-severe,0.5,35,c,0,15,1,0,0,-1.7786692213750666,1.7636369689683624,0.7246827753816814,0.4354530561889822,11.788775306392363,1.4515943878181494,8.943702586108323,14.633848026676404,11.692740998710773
S3-severe,0.5,68,a,0,15,1,0,0,-1.8536368651760362,1.478685671128048,0.6397103791018852,0.41565542097882374,12.532032488412437,,,,11.692740998710773
S3-severe,0.5,68,b,0,15,1,0,0,-2.1695204821330067,1.268132158806822,0.6218034834446371,0.46871923472781485,11.812667121575702,49401.21062614624,-96812.78095280247,96836.40628704561,11.692740998710773
S3-severe,0.5,68,c,0,15,1,0,0,-1.8837180502600288,1.8688673339571036,0.8069241609961959,0.43981073155031863,11.926312549569142,1.359328956021526,9.26207675262452,14.590548346513764,11.692740998710773
S3-severe,0.5,69,a,0,15,1,0,0,-1.87650842544233,1.600498988443464,0.6709977826534943,0.42253135973597145,12.387178605391068,,,,11.692740998710773
S3-severe,0.5,69,b,0,15,1,0,0,-2.2450196341421806,1.294957559977116,0.6725778885325677,0.47057195704414945,11.934407440035958,63133.30970405988,-123727.07883733044,123750.9476522105,11.692740998710773
S3-severe,0.5,69,c,0,15,1,0,0,-1.6264157933719965,1.9411334563224105,1.4833022857180094,0.40108783654121755,12.440764484507833,1.5011448742791502,9.49857459534379,15.382954373671875,11.692740998710773
S3-severe,0.5,70,a,0,15,1,0,0,-1.9996102981602,1.6162875206746035,0.6458235993513224,0.4431407533281027,12.098620607574196,,,,11.692740998710773
S3-severe,0.5,70,b,0,15,1,0,0,-2.2840087127138924,1.3594850498023927,0.6234052388285253,0.47613460481387976,11.876930492231889,39010.956665026664,-76448.1931354128,76471.94699639727,11.692740998710773
S3-severe,0.5,70,c,0,15,1,0,0,-1.4727571517072957,1.7222352915029244,1.5552892794310151,0.3996307323072644,12.088507047120798,1.4961827652364914,9.156042712967729,15.020971381273867,11.692740998710773
S3-severe,0.5,71,a,0,15,1,0,0,-1.959374245010812,1.6198916592273758,0.6155360180455378,0.4346127003688921,12.237425336082412,,,,11.692740998710773
S3-severe,0.5,71,b,0,15,1,0,0,-6.625809924308388,0.004118558668357789,7893.039268504814,0.9727192466125004,10.308219817261095,9.612307234605377e-06,10.308200977485107,10.308238657037084,11.692740998710773
S3-severe,0.5,71,c,0,15,1,0,0,-2.0182822345816747,1.793850250360459,0.582393675216121,0.4554794586382836,11.808964622392423,1.3795182166083504,9.105158601823131,14.512770642961716,11.692740998710773
S3-severe,0.5,72,a,0,15,1,0,0,-2.014799135568081,1.7343042761018583,0.6396408418442249,0.42693555567554836,12.594377647068924,,,,11.692740998710773
S3-severe,0.5,72,b,0,15,1,0,0,-1.596696588242176,0.6049073114464697,0.5419655629787562,0.43275785989110566,11.400196798050672,41569.904526410246,-81464.11551573461,81486.9159093307,11.692740998710773
S3-severe,0.5,72,c,0,15,1,0,0,-1.7856546459031208,1.6835380805463718,0.7794283897004542,0.44109504499147945,11.658290832025246,1.3022128075615744,9.106000628997773,14.21058103505272,11.692740998710773
S3-severe,0.5,73,a,0,15,1,0,0,-2.1268765440958517,1.831070539859155,0.6213457677588854,0.453104015077079,12.122361937565746,,,,11.692740998710773
S3-severe,0.5,73,b,0,15,1,0,0,-2.5924292681919496,1.638215578746045,0.6220959745983478,0.5003045984745694,11.935581449561166,39921.28198134879,-78232.33931866186,78256.210481561,11.692740998710773
S3-severe,0.5,73,c,0,15,1,0,0,-1.9552604291534603,1.6908436133463285,0.5264588685163065,0.46013255521802743,11.541941314924271,1.3280163930674442,8.939077013633293,14.14480561621525,11.692740998710773
S3-severe,0.5,74,a,0,15,1,0,1,-1.9347521874931468,1.5862332101464984,0.6319767775833903,0.4327279474577612,12.232708367472382,,,,11.692740998710773
S3-severe,0.5,74,b,0,15,1,0,1,-2.2573736452083155,1.2964041282606849,0.6203392095464346,0.4829416097566423,11.652529201794623,,,,11.692740998710773
S3-severe,0.5,74,c,0,15,1,0,1,-1.7841951794844362,1.772072589426891,0.8384144680604475,0.4334411189194581,11.86431907372121,1.4081122220100137,9.104469832390915,14.624168315051506,11.692740998710773
S3-severe,0.5,75,a,0,15,1,0,0,-2.1287926092705844,1.785265624967716,0.636205583227436,0.45501498067632873,12.076722113557118,,,,11.692740998710773
S3-severe,0.5,75,b,0,15,1,0,0,-1.596696588242176,0.6049073114464697,0.5419655629787562,0.43275785989110566,11.400196798050672,41569.904526410246,-81464.11551573461,81486.9159093307,11.692740998710773
S3-severe,0.5,75,c,0,15,1,0,0,-1.7726581115943072,2.02051889903636,1.3764114260321028,0.4136145475814015,12.4269732899952,1.3704261818047974,9.740987330187057,15.112959249803342,11.692740998710773
S3-severe,0.5,56,a,0,15,1,1,0,-2.096212530386252,1.7763329017727858,0.6631540484657997,0.46110498763823893,11.845662066055068,,,,11.692740998710773
S3-severe,0.5,56,b,0,15,1,1,0,-6.351662034071053,10.70000199922374,7470.463188916219,0.17370797215482525,56.145118580408486,20.783153467336472,15.410886299260255,96.87935086155672,11.692740998710773
S3-severe,0.5,56,c,0,15,1,1,0,-1.6813253791752092,1.7531046547858233,0.9745288474148186,0.4197469288244229,12.003449793051198,1.5588226541800394,8.948213532573185,15.058686053529211,11.692740998710773
S3-severe,0.5,57,a,0,15,1,0,0,-1.9763106642580182,1.658489218624704,0.6577123478302148,0.4446799270576293,12.003081560793309,,,,11.692740998710773
S3-severe,0.5,57,b,0,15,1,0,0,-5.383169962378541,-1.9999999996883044,8088.391376852854,0.8426424898418864,10.424771477894257,,,,11.692740998710773
S3-severe,0.5,57,c,0,15,1,0,0,-1.8240316646258645,1.426549189550052,0.5064136782943646,0.46265430458199036,11.179354883809419,1.2640570211443312,8.701848647961544,13.656861119657293,11.692740998710773
S3-severe,0.5,58,a,0,15,1,0,0,-2.061578484993244,1.7487476483579907,0.5899176147622843,0.4306665872387437,12.594458812481157,,,,11.692740998710773
S3-severe,0.5,58,b,0,15,1,0,0,-2.3685766860249835,1.4313110564032931,0.6151210652586858,0.4844703226084436,11.851803906692055,33773.43567021523,-66182.86574389553,66206.56935170892,11.692740998710773
S3-severe,0.5,58,c,0,15,1,0,0,-1.638900963922064,1.645719915550129,1.0617985617567889,0.42161111663684386,11.849798975778125,1.308949423800512,9.284305247544665,14.415292704011584,11.692740998710773
S3-severe,0.5,59,a,0,15,1,0,0,-2.1160014597510046,1.929979431505687,0.6657988934842758,0.4488815057023027,12.21401078109985,,,,11.692740998710773
S3-severe,0.5,59,b,0,15,1,0,0,-2.1550032019854237,1.1946344136177143,0.6325596671449409,0.4713108112893423,11.716482846201357,45898.76577724608,-89948.2113753957,89971.64434108809,11.692740998710773
S3-severe,0.5,59,c,0,15,1,0,0,-1.9326383712167723,1.808006201265352,0.6766248380597331,0.4469425571416696,11.841925504038338,1.428785585667879,9.041557214499328,14.642293793577348,11.692740998710773
S3-severe,0.5,64,a,0,15,1,0,1,-2.006030473248816,1.6303367510750617,0.5943996989122076,0.4488574635507668,11.955700721073002,,,,11.692740998710773
S3-severe,0.5,64,b,0,15,1,0,1,-2.2729575418226826,1.2790994931216861,0.5904065087532503,0.4835751744902332,11.668898531362785,29300.27992171897,-57415.8244849799,57439.16228204262,11.692740998710773
S3-severe,0.5,64,c,0,15,1,0,1,-1.9575538852236125,1.7124614615301348,0.43139591047835946,0.46268090940341916,11.473252447677687,1.3861152927045974,8.756516395556481,14.189988499798893,11.692740998710773
S3-severe,0.5,65,a,0,15,1,0,0,-2.0279014445425485,1.7611553600858156,0.6523338617567712,0.428468466072514,12.58196211462536,,,,11.692740998710773
S3-severe,0.5,65,b,0,15,1,0,0,-1.596696588242176,0.6049073114464697,0.5419655629787562,0.43275785989110566,11.400196798050672,41569.904526410246,-81464.11551573461,81486.9159093307,11.692740998710773
S3-severe,0.5,65,c,0,15,1,0,0,-1.7110863115056696,1.9101058229558165,1.1637382685146225,0.4141891736977225,12.248268145736954,1.4731629249789395,9.36092186941855,15.135614422055358,11.692740998710773
S3-severe,0.5,66,a,0,15,1,0,0,-1.8980813526387719,1.5056189096625698,0.6082491258868276,0.42168005785840595,12.460452586173641,,,,11.692740998710773
S3-severe,0.5,66,b,0,15,1,0,0,-6.282544589525379,-1.631060335994781,8092.2788632437405,0.9753092170051189,9.928889158450945,9.656128506690505e-06,9.928870232786842,9.928908084115047,11.692740998710773
S3-severe,0.5,66,c,0,15,1,0,0,-1.9274340488494195,1.3637823171063028,0.3199156052506795,0.48261818639673,10.916377433769437,1.3574598867117134,8.255804945356656,13.576949922182218,11.692740998710773
S3-severe,0.5,67,a,0,15,1,0,0,-2.061374102453125,1.7400053041676795,0.6263871864999768,0.44406114277750297,12.21666393426185,,,,11.692740998710773
S3-severe,0.5,67,b,0,15,1,0,0,-7.077374176562959,-1.9991367885235083,1.9836017615224921,1.113277987506231,9.41223258189796,,,,11.692740998710773
S3-severe,0.5,67,c,0,15,1,0,0,-2.352929323051965,1.5468823556275428,0.190177618364924,0.5224698330161076,10.915679573895062,1.1779449471422656,8.606949901725283,13.224409246064841,11.692740998710773
S3-severe,0.5,76,a,0,15,1,1,1,-2.03649052994807,1.7530196037457948,0.6367821097963651,0.44274940373939325,12.1952290264366,,,,11.692740998710773
S3-severe,0.5,76,b,0,15,1,1,1,-4.7186069824838395,1.6037186609099718,8.950881714190658,0.8261626737365738,9.82749091179412,0.013895067298390849,9.800257080326514,9.854724743261727,11.692740998710773
