scenario,pi1,rep,scheme,d1,r1,ok,n_with_fail_b,n_cross_c,a0,a1,lam,q,log_xi,se,lo,hi,log_xi_true
S1-connector,0.5,733,b,0,10,1,7,7,-9.052912203045189,11.952754131752396,8103.083921958843,0.06570168309743744,189.55540700524574,,,,11.692740998710773
S1-connector,0.5,733,c,0,10,1,7,7,-1.815874865467507,2.322574364249016,2.491712084602843,0.36902514936064135,14.072095132436209,0.9777319526923335,12.155775718625215,15.988414546247203,11.692740998710773
S1-connector,0.5,734,a,0,10,1,8,9,1.1548917405424706,1.7759227555436259,7242.325082643866,0.09705405299829006,23.05498754633759,,,,11.692740998710773
S1-connector,0.5,734,b,0,10,1,8,9,-4.212683644865528,2.6962777662156494,0.018216182592728447,0.6214884771258309,12.20974072742884,2.102565276970264,8.08878850942264,16.33069294543504,11.692740998710773
S1-connector,0.5,734,c,0,10,1,8,9,-1.7350865589959525,1.7008190964529302,0.9632830813122124,0.42645390038511977,11.94557633745134,0.8725207652542184,10.235467061789745,13.655685613112936,11.692740998710773
S1-connector,0.5,735,a,0,10,1,8,10,-0.3961014105871779,2.872982248879037,1635.5967318194366,0.18002472583629148,21.07158071521969,26.465466277008705,-30.79978002177672,72.9429414522161,11.692740998710773
S1-connector,0.5,735,b,0,10,1,8,10,-6.221448490818009,2.0958322614231686,0.00017424074030673352,0.9246359147085648,10.368879294702898,0.7975779287382222,8.805655279511928,11.932103309893868,11.692740998710773
S1-connector,0.5,735,c,0,10,1,8,10,-2.210034048507074,1.1718188201533803,0.11672976594872196,0.544916306075906,10.159587741059282,0.6945477988745732,8.79829906972355,11.520876412395014,11.692740998710773
S1-connector,0.5,736,a,0,10,1,10,10,-2.2767214488959233,1.33033317561563,0.658720958392231,0.4075369321009851,13.859690856407209,,,,11.692740998710773
S1-connector,0.5,736,b,0,10,1,10,10,-11.99999850268343,7.706715569509879,0.0001234098247134279,0.9923935340669295,15.519112071743942,16.869069701213125,-17.543656995329634,48.581881138817515,11.692740998710773
S1-connector,0.5,736,c,0,10,1,10,10,-2.2105999986570586,2.1872712379286696,0.6908830904049524,0.43760597617233865,12.753337637648789,0.9088521326845608,10.972020190314632,14.534655084982946,11.692740998710773
S1-connector,0.5,737,a,0,10,1,8,10,-2.8148953897731026,6.057369067086375,749.2598652793359,0.17239679850045367,36.05392160781269,56.80445153431609,-75.28075756099784,147.38860077662324,11.692740998710773
S1-connector,0.5,737,b,0,10,1,8,10,-3.503303606582015,1.8833086779375314,0.02151301644627487,0.6285119154671313,10.90908918484267,1.0743628209536566,8.803376749444649,13.014801620240693,11.692740998710773
S1-connector,0.5,737,c,0,10,1,8,10,-2.639471412696339,2.3553556436072256,0.34351029491758955,0.4842946761909489,12.414272934086972,0.8640165697761619,10.720831575279856,14.107714292894087,11.692740998710773
S1-connector,0.5,738,a,0,10,1,10,10,-0.3315848498800009,3.4227074602174303,4128.564355478653,0.12043283500070052,30.973018642898506,,,,11.692740998710773
S1-connector,0.5,738,b,0,10,1,10,10,-6.242716139744953,3.2387971758926426,0.0012805917270005901,0.8178171003591057,11.776715464356823,1.1764932287523966,9.470831107946882,14.082599820766763,11.692740998710773
S1-connector,0.5,738,c,0,10,1,10,10,-2.3936975514986076,1.8703357945667216,0.2547685212761865,0.4976679099037486,11.559072255923013,0.8441612330936878,9.904546641914463,13.213597869931563,11.692740998710773
S1-connector,0.5,739,a,0,10,1,9,9,-8.445293708861541,5.296724900533333,0.00012340980784389342,0.9012349064254722,13.139709276961053,61.27854938516612,-106.96404054282361,133.2434590967457,11.692740998710773
S1-connector,0.5,739,b,0,10,1,9,9,-0.1058275585512827,0.6751160332843362,9.348042953802308,0.3470934072862972,9.905680281293195,0.8706853034374162,8.199168444687531,11.612192117898859,11.692740998710773
S1-connector,0.5,739,c,0,10,1,9,9,-1.5310833591418125,1.9766550925147957,1.3220417839451006,0.3844402684897553,12.715286530161078,1.0453726542779993,10.666393777353159,14.764179282968998,11.692740998710773
S1-connector,0.5,752,a,0,10,1,7,8,-2.1580551731315514,6.034594539779252,8103.08387460938,0.09871301800862986,56.314276708607544,96.97102599592445,-133.7454417873017,246.37399520451677,11.692740998710773
S1-connector,0.5,752,b,0,10,1,7,8,-6.647179460942759,3.4526533783937117,0.0001613752226297198,0.8482593890313384,11.817701192488906,1.7302881202933011,8.426398793836528,15.209003591141284,11.692740998710773
S1-connector,0.5,752,c,0,10,1,7,8,-2.0024065697600593,1.8019501048982682,0.5699033164159247,0.46130739387172115,11.622970599667443,0.7801415335049193,10.093921291153954,13.152019908180932,11.692740998710773
S1-connector,0.5,753,a,0,10,1,10,10,-2.2679570055529874,1.2619715745876232,0.6181530254095708,0.4219264341186583,13.363342410313269,,,,11.692740998710773
S1-connector,0.5,753,b,0,10,1,10,10,-11.999999995108544,7.827710747817091,0.00012371834101774685,0.9689793901599686,15.89411321327437,34.769357902559726,-52.25257604132581,84.04080246787454,11.692740998710773
S1-connector,0.5,753,c,0,10,1,10,10,-2.630718259494028,2.5795922153355226,0.6081200327905427,0.4448668429548721,13.510346255151463,0.9403432677105709,11.667307317334037,15.353385192968888,11.692740998710773
S1-connector,0.5,754,a,0,10,1,9,10,-0.6304215674864971,-1.9850946144118997,0.013405775750150397,0.6453123039430929,4.651850185792831,94.32276890456849,-180.21737978925594,189.5210801608416,11.692740998710773
S1-connector,0.5,754,b,0,10,1,9,10,-0.8845044017943811,1.3370867648286378,3.537604312720296,0.37350516415087437,11.336765024916165,1.1569169237719295,9.069249521218312,13.604280528614018,11.692740998710773
S1-connector,0.5,754,c,0,10,1,9,10,-2.770310904389236,2.4052771089368807,0.22070874901823992,0.49034547345310725,12.52241795884446,0.9506368931370813,10.659203885920729,14.385632031768193,11.692740998710773
S1-connector,0.5,755,a,0,10,1,10,7,-6.391765757468688,11.576899680595847,8103.081073336012,0.08689299851233596,112.70135629173552,291.7626811666842,-459.1429908278083,684.5457034112794,11.692740998710773
S1-connector,0.5,755,b,0,10,1,10,7,-2.4199281621820035,2.2929739480907867,0.5100019242375416,0.4606560478175812,12.57335212288614,1.4340754157261268,9.762615956948625,15.384088288823655,11.692740998710773
S1-connector,0.5,755,c,0,10,1,10,7,-1.286257288913452,1.1187316154657634,0.7979454230963119,0.43788457444857437,10.539530470511433,0.7662578095897477,9.037692760842978,12.041368180179889,11.692740998710773
S1-connector,0.5,748,a,0,10,1,9,9,-4.453841715262148,0.3761707230142438,0.00012340980473693868,0.8901340225631259,8.549967071003888,80.5253807616206,-149.27687906314702,166.3768132051548,11.692740998710773
S1-connector,0.5,748,b,0,10,1,9,9,-1.0999436377552139,1.069667125757187,1.0999650288505343,0.43030539333091544,10.287792662738976,1.0357509876253093,8.257758030041579,12.317827295436373,11.692740998710773
S1-connector,0.5,748,c,0,10,1,9,9,-1.6717373912290572,1.440755496149842,0.5341589471088312,0.46167903138104216,10.857722925644095,0.7684234260920498,9.351640685626801,12.36380516566139,11.692740998710773
S1-connector,0.5,749,a,0,10,1,10,10,-1.2034691929203205,4.940321093025512,8103.083650332167,0.08552994651144573,53.82777133096768,98.51779631343805,-139.26356127962384,246.91910394155917,11.692740998710773
S1-connector,0.5,749,b,0,10,1,10,10,-3.6471305037826696,2.746444028119254,0.0619769267389518,0.561431975854929,12.51056358531529,1.4483883047447998,9.671774672386459,15.349352498244123,11.692740998710773
S1-connector,0.5,749,c,0,10,1,10,10,-2.2319450207056164,1.3752147537972523,0.17753427162803184,0.5312621788488321,10.491158623590264,0.6936165929103183,9.13169508240666,11.850622164773869,11.692740998710773
S1-connector,0.5,750,a,0,10,1,9,9,-5.113096781936196,10.27384748356077,3710.381437313468,0.05000000030276873,170.28541995938585,,,,11.692740998710773
S1-connector,0.5,750,b,0,10,1,9,9,2.6385351777961032,0.3627300371103978,8103.083913337806,0.050490203605253414,14.384840323400859,3.3814595148482143,7.757301459118074,21.012379187683642,11.692740998710773
S1-connector,0.5,750,c,0,10,1,9,9,-2.4577013968951587,2.048871116938076,0.3631701554431886,0.4858509754446831,11.990617430101956,0.7811771055291341,10.459538437717608,13.521696422486304,11.692740998710773
S1-connector,0.5,751,a,0,10,1,8,10,-2.192180965115489,1.2138704703360044,0.6065840493368304,0.38875860003666707,14.30149982936162,,,,11.692740998710773
S1-connector,0.5,751,b,0,10,1,8,10,-8.788512448664026,11.700923764821109,8103.0839265126915,0.06583532677399614,185.1545368013459,,,,11.692740998710773
S1-connector,0.5,751,c,0,10,1,8,10,-1.8999205761009117,1.9166570575339668,0.7674734596141602,0.43029024790257364,12.227026892878566,0.9261120057779995,10.411880715903537,14.042173069853595,11.692740998710773
S1-connector,0.5,740,a,0,10,1,9,9,-4.787587607701607,9.487905278320213,5785.414719471076,0.09164902781021038,89.34911316412345,,,,11.692740998710773
S1-connector,0.5,740,b,0,10,1,9,9,-2.021380388579874,1.7889936556461872,0.36351062064705136,0.4682605122138885,11.470482535104473,1.2700006752953255,8.981326951184087,13.95963811902486,11.692740998710773
S1-connector,0.5,740,c,0,10,1,9,9,-1.1605873607385648,0.8800693619434059,0.7129146199681651,0.4550572629898101,9.833909499044436,0.713787851903905,8.434911016710572,11.2329079813783,11.692740998710773
S1-connector,0.5,741,a,0,10,1,10,9,3.457147926963512,-1.31490843607101,7579.599098876776,0.11163054694193415,-1.264798005958774,12.91693255869932,-26.58152061174225,24.0519245998247,11.692740998710773
S1-connector,0.5,741,b,0,10,1,10,9,-0.8226954390646568,1.158952373437079,6.4106938538114075,0.38259688629803684,10.933974253140537,0.9143592325848012,9.141863088342644,12.72608541793843,11.692740998710773
S1-connector,0.5,741,c,0,10,1,10,9,-1.7770558955888704,1.672285300281195,0.7507906645493181,0.43976114900113045,11.671302052589045,0.793396597431457,10.116273296166765,13.226330809011325,11.692740998710773
S1-connector,0.5,742,a,0,10,1,9,8,-1.8944710608401083,5.809236491223603,8103.083766770949,0.08711957418884295,60.781719471650305,102.18033416556085,-139.48805542111654,261.0514943644172,11.692740998710773
S1-connector,0.5,742,b,0,10,1,9,8,-1.085673007682518,1.1597780630180492,1.8627435803338122,0.4109157870538182,10.77833820327082,1.2027674671816675,8.420957285818291,13.13571912072335,11.692740998710773
S1-connector,0.5,742,c,0,10,1,9,8,-2.2670124171121775,2.1235742872587426,0.6182687336169121,0.45185031198575676,12.476203838152339,0.7801659943543922,10.94710658725485,14.005301089049826,11.692740998710773
S1-connector,0.5,743,a,0,10,1,9,9,-6.536810971181212,11.965994647638842,8103.0834984625635,0.06600314386718188,150.56865482412147,,,,11.692740998710773
S1-connector,0.5,743,b,0,10,1,9,9,1.5500615716053467,0.7642765295321909,602.6827962090177,0.13788283475024987,13.09976375719936,2.5332647823935464,8.134656020404313,18.06487149399441,11.692740998710773
S1-connector,0.5,743,c,0,10,1,9,9,-1.5203059418074445,1.89418805766384,2.014186504555336,0.38504565409435726,12.687998303658446,0.9102272228746794,10.903985729076162,14.47201087824073,11.692740998710773
S1-connector,0.5,756,a,0,10,1,8,9,-2.8727509807550637,6.528049938984019,3668.699730829912,0.1372621577866014,45.70618763413457,35.012189990361556,-22.916443766847856,114.328819035117,11.692740998710773
S1-connector,0.5,756,b,0,10,1,8,9,-6.144737884814216,2.1103521299138492,0.0001234098206930876,0.9181646172665837,10.34756333810345,0.8725998443639552,8.637299070234842,12.057827605972058,11.692740998710773
S1-connector,0.5,756,c,0,10,1,8,9,-1.7242073150291073,1.6322346917963375,0.7771699444226704,0.44123999405980063,11.508663655948352,0.7736396613863332,9.992357782619376,13.024969529277328,11.692740998710773
S1-connector,0.5,757,a,0,10,1,9,8,-2.1732579453850387,1.2327328977898837,0.6366206282318373,0.4081617854828388,13.575703599858299,,,,11.692740998710773
S1-connector,0.5,757,b,0,10,1,9,8,-11.72521339639745,11.851206412155465,0.6232996076467825,0.4435668920251001,34.10175252756462,225.71253676098917,-408.2866903831472,476.4901954382764,11.692740998710773
S1-connector,0.5,757,c,0,10,1,9,8,-1.2436950588837328,1.447707666847974,1.9564839839643082,0.39738131994958964,11.567398810813813,0.8187271569957094,9.962723069937352,13.172074551690274,11.692740998710773
S1-connector,0.5,758,a,0,10,1,9,8,-2.160291813854478,1.234655964629562,0.6578772494212907,0.43168169227240727,12.80627025553912,,,,11.692740998710773
S1-connector,0.5,758,b,0,10,1,9,8,-9.032112749541607,11.655428683181409,8103.052308274114,0.1025530396912038,121.23784782980272,,,,11.692740998710773
S1-connector,0.5,758,c,0,10,1,9,8,-1.702029310009403,1.8517169501987447,1.4407024318065706,0.4068786453785313,12.455039170243234,0.8753581312072979,10.739368759502643,14.170709580983825,11.692740998710773
S1-connector,0.5,759,a,0,10,1,10,9,-4.446818177075492,9.014427392593909,8103.082648181206,0.09338429632104077,84.0396663625685,204.64702241305642,-317.0611271103833,485.1404598355203,11.692740998710773
S1-connector,0.5,759,b,0,10,1,10,9,2.100983856889891,0.3630777520085875,3277.292289381231,0.11659001150128506,10.865476854761978,,,,11.692740998710773
S1-connector,0.5,759,c,0,10,1,10,9,-1.9188150283796734,1.81088870253157,0.6860330933999256,0.44405806010044263,11.88707460425992,0.9021813401954554,10.11883166995275,13.655317538567092,11.692740998710773
S1-connector,0.5,760,a,0,10,1,7,10,3.5108382456655267,-1.9998391043830805,1732.4365920855175,0.16567753045779499,-1.7959529587709229,,,,11.692740998710773
S1-connector,0.5,760,b,0,10,1,7,10,-4.007781620775724,2.466854033675079,0.018728280097519527,0.6169028299522511,11.959595424284931,2.331408303134492,7.390119116883686,16.529071731686177,11.692740998710773
S1-connector,0.5,760,c,0,10,1,7,10,-2.730649866754762,2.325318859980349,0.3100605319373506,0.4880907669883667,12.506815160780477,0.8590225219956346,10.823161955760266,14.190468365800687,11.692740998710773
S1-connector,0.5,761,a,0,10,1,8,8,-5.696944324311145,9.227073369176079,376.4662277636967,0.21907195217923148,41.53019655360984,43.51387314593702,-43.755427640271336,126.81582074749102,11.692740998710773
S1-connector,0.5,761,b,0,10,1,8,8,-4.554893249110829,2.5417719923711504,0.0070514412734735,0.6840569014037065,11.587912350919112,1.324118368801965,8.992688036799336,14.183136665038887,11.692740998710773
S1-connector,0.5,761,c,0,10,1,8,8,-1.6004160620758805,1.263655346435216,0.608470085196908,0.4591464714912024,10.761463601547645,0.7640151089393996,9.264021504381976,12.258905698713313,11.692740998710773
S1-connector,0.5,762,a,0,10,1,10,9,-3.767402081675262,8.21798873950554,8103.083731325227,0.08752009373485577,81.90735502185815,217.7880873479119,-344.94945244191257,508.7641624856289,11.692740998710773
S1-connector,0.5,762,b,0,10,1,10,9,2.3311666567073632,0.28598132366003015,8102.921179984633,0.09807004589524891,10.638161544323028,0.8812103270217425,8.91102104055565,12.365302048090406,11.692740998710773
S1-connector,0.5,762,c,0,10,1,10,9,-1.6943145274254785,1.6047173221639006,0.7186816295890935,0.4432899366936099,11.380383378138848,0.7801215179260289,9.851373299439114,12.909393456838583,11.692740998710773
S1-connector,0.5,763,a,0,10,1,10,9,-2.3009295880833807,1.3294139622193542,0.6309469673258851,0.4064409965804954,13.95681765724747,,,,11.692740998710773
S1-connector,0.5,763,b,0,10,1,10,9,-11.999999914672234,8.501557602840181,0.00012340980412456316,0.9201468361853002,16.737619780847638,20.800323111711528,-24.030264384903063,57.50550394659834,11.692740998710773
S1-connector,0.5,763,c,0,10,1,10,9,-1.8988976247599738,2.378477122215215,1.480040917009599,0.3850374549808138,13.690352018964399,1.0546295177871794,11.623316147068683,15.757387890860114,11.692740998710773
S1-connector,0.5,744,a,0,10,1,10,8,0.14625011242983094,3.353525492845632,8103.0833750888005,0.07025367974102899,46.28851715911258,,,,11.692740998710773
S1-connector,0.5,744,b,0,10,1,10,8,0.988871475583597,0.9279559118265173,213.7111011068277,0.18782116498058135,12.614680460656295,2.2665011124657557,8.172419909303446,17.056941012009144,11.692740998710773
S1-connector,0.5,744,c,0,10,1,10,8,-1.805812515221798,2.135743183570731,1.6509763475544343,0.3890255317573108,13.307828038227486,0.9635872744507117,11.419231684342979,15.196424392111993,11.692740998710773
S1-connector,0.5,745,a,0,10,1,10,8,-5.734547495114747,10.722766995055729,5360.450573347541,0.08970651454721212,101.84025756741887,,,,11.692740998710773
S1-connector,0.5,745,b,0,10,1,10,8,2.5138485478989137,0.22924660171240951,8103.08360935719,0.08242071123224337,10.376556048822827,1.0060211315568566,8.404790863285157,12.348321234360498,11.692740998710773
S1-connector,0.5,745,c,0,10,1,10,8,-2.2233398479138273,1.1866094909017724,0.1303341337587978,0.5481270005354896,10.133410751954825,0.6800445534006272,8.80054791940697,11.46627358450268,11.692740998710773
S1-connector,0.5,746,a,0,10,1,7,10,-1.119177652059527,3.6004798214010894,869.4878765608665,0.19906991044399241,22.69445886403568,26.71350214706889,-29.66304324515275,75.05196097322411,11.692740998710773
S1-connector,0.5,746,b,0,10,1,7,10,-6.27575358789975,2.637747448143779,0.00012340980416513373,0.8789797433992461,10.96422081215839,1.3152368192653958,8.386404015257197,13.542037609059582,11.692740998710773
S1-connector,0.5,746,c,0,10,1,7,10,-2.085860628017943,1.608675960105154,0.2743682037928592,0.4902601738489552,11.078986491634328,0.7947732813040412,9.521259484403686,12.636713498864971,11.692740998710773
S1-connector,0.5,747,a,0,10,1,9,8,-4.788730885177303,7.048066537624406,171.762613341227,0.3119126735660304,26.256642868882434,,,,11.692740998710773
S1-connector,0.5,747,b,0,10,1,9,8,-6.429042499415946,2.99928825339647,0.0007514996887089533,0.8617999526170202,11.390653097364725,1.1131323294650768,9.208953821586,13.572352373143449,11.692740998710773
S1-connector,0.5,747,c,0,10,1,9,8,-2.1670149886648185,1.848507324721544,0.430438359376975,0.4648794824458771,11.889907658047887,0.8087335303646281,10.304819065443287,13.474996250652488,11.692740998710773
S1-connector,0.5,768,a,0,10,1,9,10,-3.220398421294667,7.722830117449465,8103.050793933497,0.06684151384393859,99.06256770087008,,,,11.692740998710773
S1-connector,0.5,768,b,0,10,1,9,10,-2.9658355663125042,2.2772880860032116,0.0935046357555773,0.5229967485226502,12.098767073423051,1.5896290559946766,8.98315137489508,15.214382771951023,11.692740998710773
S1-connector,0.5,768,c,0,10,1,9,10,-3.080510480874695,2.430049046676136,0.14461033037531154,0.5334544638725283,12.097462229922801,0.7755868070849276,10.577340021151928,13.617584438693674,11.692740998710773
S1-connector,0.5,769,a,0,10,1,10,8,-5.54516640391242,10.835392483626327,4333.616189227979,0.050000000060545245,178.92699781453368,,,,11.692740998710773
S1-connector,0.5,769,b,0,10,1,10,8,2.5608407667703714,0.43107104520070827,8103.083476964524,0.05334209783212531,15.123258300351127,3.068761128800155,9.10859701074634,21.137919589955914,11.692740998710773
S1-connector,0.5,769,c,0,10,1,10,8,-1.8149020471623427,1.4666121088370843,0.5345181062036182,0.4650213101942715,11.1048389938216,0.7656186704159882,9.604253973914822,12.605424013728378,11.692740998710773
S1-connector,0.5,770,a,0,10,1,9,8,-2.9512361431071135,4.995286567480733,296.74826695022256,0.2843243760555749,22.3397078519474,,,,11.692740998710773
S1-connector,0.5,770,b,0,10,1,9,8,-5.052996672960329,2.6170823340852376,0.005990192615525288,0.7342527688001239,11.487700858324049,1.3974911021193515,8.748668629454933,14.226733087193164,11.692740998710773
S1-connector,0.5,770,c,0,10,1,9,8,-1.8622877121192023,1.8694982868576508,0.8835229361325789,0.42825173115944687,12.200360294057598,0.8543069532431701,10.525949433958841,13.874771154156354,11.692740998710773
S1-connector,0.5,771,a,0,10,1,9,8,-4.837761412286078,9.506735609405975,5492.153124015137,0.09356095964126913,88.05952616691803,158.80409613937164,-223.1907828636866,399.30983519752266,11.692740998710773
S1-connector,0.5,771,b,0,10,1,9,8,-1.4363115975148975,1.5633085222298777,1.4881296708598926,0.4135605688339033,11.58694021903399,1.3221145011480142,8.995643413345741,14.178237024722238,11.692740998710773
S1-connector,0.5,771,c,0,10,1,9,8,-1.650454657678047,1.6975913073028677,0.9882238190266157,0.4235263773371572,11.820926047889747,0.8709069439183288,10.113979803923979,13.527872291855516,11.692740998710773
S1-connector,0.5,764,a,0,10,1,10,9,-6.195549255707988,11.53434868560031,8103.083720282232,0.0685941184007935,139.90618383258055,,,,11.692740998710773
S1-connector,0.5,764,b,0,10,1,10,9,2.559004272706399,0.2502284077905004,8103.083918120332,0.07431003475384351,10.881498810940238,1.3254729559107603,8.283619554873301,13.479378067007175,11.692740998710773
S1-connector,0.5,764,c,0,10,1,10,9,-2.2790498496142675,1.4542932628719851,0.1710170602084727,0.5264747230752059,10.679200013954116,0.7337420092665757,9.241092101847572,12.11730792606066,11.692740998710773
S1-connector,0.5,765,a,0,10,1,10,8,-3.991218145992489,-0.4323681152349943,0.0003432416277612173,0.904473819634689,7.9157512758779,42.32149339254336,-75.03285154545696,90.86435409721275,11.692740998710773
S1-connector,0.5,765,b,0,10,1,10,8,-6.805129049266332,2.8619651725871087,0.0001234098041710656,0.931076190688044,10.936794095300018,0.8338579782787744,9.302462489652237,12.571125700947798,11.692740998710773
S1-connector,0.5,765,c,0,10,1,10,8,-1.5069727334738112,1.1614723731830896,0.6513307188686963,0.46447266771689993,10.428904886291487,0.6965208624792751,9.063749081351332,11.794060691231643,11.692740998710773
S1-connector,0.5,766,a,0,10,1,8,9,-0.9668748819519213,4.828843513735967,8103.083517645188,0.06749897376441943,64.69852205604015,,,,11.692740998710773
S1-connector,0.5,766,b,0,10,1,8,9,2.4766380246978184,0.31318798853812024,5407.077770096999,0.0761525470344875,11.643636447326221,1.8955276179168992,7.928470584508098,15.358802310144345,11.692740998710773
S1-connector,0.5,766,c,0,10,1,8,9,-1.1987630049748643,1.7369422571556976,2.892031435648484,0.367824198548082,12.393072582811424,0.928584081040127,10.573081227355551,14.213063938267297,11.692740998710773
S1-connector,0.5,767,a,0,10,1,10,10,0.14546571068744774,1.4493531879459938,518.1308453963563,0.24525767434504658,13.226265601444632,,,,11.692740998710773
S1-connector,0.5,767,b,0,10,1,10,10,-2.9861739420469737,2.4405764036850686,0.37231523148012363,0.5100375919134645,12.485382620544106,1.6896217944273626,9.173784755972537,15.796980485115675,11.692740998710773
S1-connector,0.5,767,c,0,10,1,10,10,-1.8129335871198093,2.072284348451026,1.142906069055145,0.4095850639826771,12.643088297631966,0.9630792259239036,10.755487700562401,14.53068889470153,11.692740998710773
S1-connector,0.5,776,a,0,10,1,9,10,-4.545461753075433,8.850931179532665,4554.792456570291,0.11819808512780239,67.2313965499428,,,,11.692740998710773
S1-connector,0.5,776,b,0,10,1,9,10,-0.23282561765109522,1.585813218022955,27.810582417584335,0.26576435283718675,13.541591736181763,2.6314489305771116,8.384046605094184,18.699136867269342,11.692740998710773
S1-connector,0.5,776,c,0,10,1,9,10,-1.4457735287533797,1.714108470107261,1.735359770174929,0.39740487530403235,12.091281450900498,0.8145854457791937,10.494723314842773,13.687839586958223,11.692740998710773
S1-connector,0.5,777,a,0,10,1,9,9,-4.470465427417249,7.57462888011788,346.7262192084275,0.22936037582685648,34.319437285589665,34.71387167203254,-33.718500955539334,102.35737552671867,11.692740998710773
S1-connector,0.5,777,b,0,10,1,9,9,-2.667158953390576,1.2043968520466826,0.09290357220013608,0.5992589349903628,10.037481407353212,0.6294231617854683,8.803834679218367,11.271128135488057,11.692740998710773
S1-connector,0.5,777,c,0,10,1,9,9,-2.089168251277038,1.5591852631740348,0.34296663690619345,0.4909877057218393,11.081566307743715,0.726734879844862,9.657192116938742,12.50594049854869,11.692740998710773
S1-connector,0.5,778,a,0,10,1,8,7,-4.170484435610634,6.343691498691822,245.72609596569967,0.3056505914014956,24.771590496317828,12.316688331905805,0.6313249569777355,48.91185603565792,11.692740998710773
S1-connector,0.5,778,b,0,10,1,8,7,-7.173876211886632,3.627875661887753,0.00012340980430871023,0.8855661179388847,11.923370517685392,1.446268030507736,9.088737265898553,14.75800376947223,11.692740998710773
S1-connector,0.5,778,c,0,10,1,8,7,-1.7594290232831724,2.0403391158040822,1.5808379157086172,0.3964217112316752,12.937215267480495,0.9303100275368039,11.113841119051893,14.760589415909097,11.692740998710773
S1-connector,0.5,779,a,0,10,1,9,10,-0.2012608989595071,3.1669961777246938,5273.167852294632,0.130677530184353,27.54737990706393,30.431595240130246,-32.097450755691895,87.19221056981975,11.692740998710773
S1-connector,0.5,779,b,0,10,1,9,10,-6.872091337908351,3.1962889836060775,0.00018196185228582486,0.8977089722834933,11.423873515467896,1.064632494329337,9.337232169811353,13.51051486112444,11.692740998710773
S1-connector,0.5,779,c,0,10,1,9,10,-1.1347592659628263,1.827390451313188,3.950237702772479,0.34829975389557977,12.914481706043969,0.9032542386033565,11.14413592949824,14.684827482589697,11.692740998710773
S1-connector,0.5,772,a,0,10,1,9,8,-4.375390006211928,-0.14247147785610648,0.0004660028143511151,0.9233974064771379,8.274125173572703,17.923456232096054,-26.855203519815543,43.403453866960945,11.692740998710773
S1-connector,0.5,772,b,0,10,1,9,8,-6.3222326061188685,1.8863624589728616,0.00012340980419142872,0.9642423548107729,10.044784114654446,0.5259979450145579,9.013847086483832,11.07572114282506,11.692740998710773
S1-connector,0.5,772,c,0,10,1,9,8,-1.3284238714700571,1.6217557448185407,1.766857274268368,0.3966861311687407,11.805296491583835,0.8353278551690407,10.168083980169424,13.442509002998246,11.692740998710773
S1-connector,0.5,773,a,0,10,1,10,8,-5.63311216630937,10.683354357717228,8103.08343210594,0.0778415672646602,116.06010216349279,,,,11.692740998710773
S1-connector,0.5,773,b,0,10,1,10,8,0.9804592989319696,1.0092251286622402,348.82199036972395,0.18379975582050798,12.988834574173051,1.6759727686198633,9.703988308608238,16.273680839737864,11.692740998710773
S1-connector,0.5,773,c,0,10,1,10,8,-1.612274498505959,2.051153185798239,1.8530315512057776,0.377281022680368,13.19757407375471,0.9786703313319918,11.279415471606125,15.115732675903296,11.692740998710773
S1-connector,0.5,774,a,0,10,1,7,10,1.905211683865153,-0.20755680469426963,1380.9054030477237,0.19201737984487938,7.570521509095918,8.969062447377349,-10.008517862854358,25.149560881046195,11.692740998710773
S1-connector,0.5,774,b,0,10,1,7,10,-6.604943630045174,2.880785792867006,0.00012340980435372704,0.8892187326578054,11.220671324274106,1.3186124783082016,8.636238357224927,13.805104291323284,11.692740998710773
S1-connector,0.5,774,c,0,10,1,7,10,-1.9882844119370682,1.3490646833930806,0.2533125108521345,0.4992441920108394,10.667796678790841,0.7821380185452308,9.134834331502669,12.200759026079014,11.692740998710773
S1-connector,0.5,775,a,0,10,1,9,10,-7.2146180077425335,10.519202267058892,224.5613765833311,0.27989880175672455,37.927293132077736,27.480551206877994,-15.933597508711848,91.78818377286731,11.692740998710773
S1-connector,0.5,775,b,0,10,1,9,10,-6.9271007979065935,2.8984437843921618,0.0001234098041241521,0.9311692640074769,11.069566443275711,0.9365604317798619,9.2339417276419,12.905191158909522,11.692740998710773
S1-connector,0.5,775,c,0,10,1,9,10,-2.2217250929314787,1.9524073734434328,0.5531350493725943,0.464304223202536,12.03696676776885,0.8029477411762788,10.463218113595556,13.610715421942146,11.692740998710773
S1-connector,0.5,780,a,0,10,1,8,9,0.6345780508111161,0.1736111105993338,181.9408641238931,0.30612390848105536,8.93070227079272,7.3301240395102765,-5.4360768488586775,23.29748139044412,11.692740998710773
S1-connector,0.5,780,b,0,10,1,8,9,-6.936781118339898,3.139304406061608,0.00012340980413846236,0.9061379279503529,11.386257042885354,1.1932874946372307,9.04745653019435,13.72505755557636,11.692740998710773
S1-connector,0.5,780,c,0,10,1,8,9,-1.5798468153915337,1.4960468310510069,0.9223749430328696,0.4343843207023213,11.351379121252616,0.759368923983828,9.86304337926538,12.839714863239854,11.692740998710773
S1-connector,0.5,781,a,0,10,1,10,9,-5.815423365937846,10.737917721372106,5201.8509573797655,0.09555061055840346,96.45789830455219,168.4456188358068,-233.68944796719092,426.6052445762953,11.692740998710773
